(training) gnorm,(training) pnorm,epoch,lr,step,train_epoch_loss,train_epoch_r2,train_epoch_time,train_step_loss,val_epoch_loss,val_epoch_r2,val_epoch_time
,,0.0,,16,3.251935997246109e+20,-5.931655637447475e+17,0.7811620235443115,,2.3327599334709527e+19,-4.441494829767066e+16,0.10572075843811035
,,1.0,,33,3.1170954096528694e+20,-5.687887381219246e+17,0.7768332958221436,,1.7478895664824844e+19,-3.327121111908352e+16,0.10599875450134277
0.0,218.53883361816406,2,0.0009607999818399549,49,,,,7.124967839139627e+18,,,
,,2.0,,50,3.259207551425708e+20,-6.163898606634926e+17,0.7784583568572998,,3.7800760810351027e+21,-7.568060030017077e+18,0.10583686828613281
,,3.0,,67,1.9970620042748489e+21,-3.616234645005271e+18,0.7773172855377197,,4.925008762852948e+21,-9.857262480500195e+18,0.10543394088745117
,,4.0,,84,6.659325276104956e+21,-1.2549771843365503e+19,0.7797336578369141,,7.893334654952562e+21,-1.578125520909684e+19,0.1056520938873291
0.0,218.56044006347656,5,0.0009208000265061855,99,,,,8.352858879981357e+21,,,
,,5.0,,101,8.039970732919839e+21,-1.5082633217389363e+19,0.7796893119812012,,8.51936765425436e+21,-1.7039659461226004e+19,0.10652732849121094
,,6.0,,118,8.265174358186407e+21,-1.5332850178033975e+19,0.7794668674468994,,8.617003442375938e+21,-1.7238069632993067e+19,0.10648179054260254
,,7.0,,135,8.313705710720905e+21,-1.520604790004908e+19,0.7810943126678467,,8.66400188218727e+21,-1.734429125232925e+19,0.10541534423828125
0.0,218.55657958984375,8,0.0008808000129647553,149,,,,7.759401542684238e+21,,,
,,8.0,,152,8.464845388315552e+21,-1.5598420719048851e+19,0.7801330089569092,,8.657485736476418e+21,-1.7325577564424503e+19,0.10574603080749512
,,9.0,,169,8.39632480883497e+21,-1.5451142236019884e+19,0.7803502082824707,,8.661031758233019e+21,-1.7332610040795759e+19,0.10582518577575684
